state,city,origin,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,avg5years,pct_change_2018_vs_5yr_average,total_population,foreign_born_est_prop,l1_africa,l1_americas,l1_asia,l1_europe,l1_oceania,l2_africa_eastern_africa,l2_africa_middle_africa,l2_africa_northern_africa,l2_africa_southern_africa,l2_africa_western_africa,l2_americas_latin_america,l2_americas_northern_america,l2_asia_eastern_asia,l2_asia_south_central_asia,l2_asia_south_eastern_asia,l2_asia_western_asia,l2_europe_eastern_europe,l2_europe_northern_europe,l2_europe_southern_europe,l2_europe_western_europe,l2_oceania_australia_nzealand_subregion,origin_prop
Colorado,Arvada,Moldova,0,1,0,0,0,7,0,0,0,0,1.4,-100,115320,5.25,6.959828071,29.92230121,27.97156555,33.90643082,1.239874359,1.239874359,2.595470326,1.124152753,1.438254257,0.562076376,24.15275252,5.769548686,10.28269135,8.282360721,8.530335593,0.876177881,22.7806249,2.314432138,1.520912548,7.125144652,1.239874359,0.132253265
Colorado,Arvada,Russia,6,1,0,0,0,0,0,0,7,0,1.4,-100,115320,5.25,6.959828071,29.92230121,27.97156555,33.90643082,1.239874359,1.239874359,2.595470326,1.124152753,1.438254257,0.562076376,24.15275252,5.769548686,10.28269135,8.282360721,8.530335593,0.876177881,22.7806249,2.314432138,1.520912548,7.125144652,1.239874359,7.273929575
Colorado,Colorado Springs,Eritrea,0,0,0,7,1,4,1,0,1,4,1.4,185.71,450000,7.5,4.897197369,44.30289743,28.0292706,21.25377733,1.516857261,0.903596611,0.58067192,1.768679268,0.713989453,0.820643479,39.82639095,4.476506488,13.69615453,3.611423831,9.696628548,1.001362801,5.593411151,4.734253718,1.309474433,9.554423179,0.648811993,0.026663507
Colorado,Golden,Iraq,2,0,0,0,5,0,0,2,0,0,1.4,-100,20365,8.69,2.656868287,27.07744488,49.01074053,19.55907292,1.695873375,0.565291125,0,1.695873375,0.395703787,0,21.02882985,6.048615037,20.12436405,8.931599774,3.222159412,16.7326173,4.522328999,3.900508762,1.017524025,10.11871114,1.695873375,0
Colorado,Highlands Ranch,Afghanistan,0,0,0,0,0,0,0,0,7,0,1.4,-100,105264,9.03,3.230898758,21.18501368,55.6409177,18.84866344,1.09450642,1.820669333,0,0.273626605,0.410439907,0.463060408,13.94443275,7.24058093,14.87055357,26.66806988,11.91328141,2.031151337,6.377604715,5.325194696,2.978320354,4.167543675,1.09450642,0.073668701
Colorado,Lakewood,Bhutan,0,0,0,0,0,0,0,0,7,13,1.4,828.57,151411,9.14,2.933102153,52.92587776,25.78384626,17.63473486,0.722438954,0.534604826,1.09810721,0.288975582,0.960843809,0.050570727,51.22092183,1.704955931,7.072677359,5.598901893,11.15445745,1.957809565,7.975726051,4.255165439,1.57491692,3.828926456,0.722438954,
Colorado,Boulder,Central African Republic,0,0,0,0,0,6,0,0,0,0,1.2,-100,106271,11.19,2.194568233,29.20205163,39.00613806,25.94803666,3.649205415,0.319515681,0,0.403598756,0.706297822,0.571764904,23.66938535,5.532666274,19.11208274,10.50197595,4.34709493,4.868409989,6.793912385,7.29841083,2.892457748,8.963255697,3.649205415,
Colorado,Boulder,Iraq,0,2,0,0,2,4,0,0,0,0,1.2,-100,106271,11.19,2.194568233,29.20205163,39.00613806,25.94803666,3.649205415,0.319515681,0,0.403598756,0.706297822,0.571764904,23.66938535,5.532666274,19.11208274,10.50197595,4.34709493,4.868409989,6.793912385,7.29841083,2.892457748,8.963255697,3.649205415,0.100899689
Colorado,Colorado Springs,Rwanda,0,0,0,0,0,3,0,0,3,0,1.2,-100,450000,7.5,4.897197369,44.30289743,28.0292706,21.25377733,1.516857261,0.903596611,0.58067192,1.768679268,0.713989453,0.820643479,39.82639095,4.476506488,13.69615453,3.611423831,9.696628548,1.001362801,5.593411151,4.734253718,1.309474433,9.554423179,0.648811993,
Colorado,Denver,Congo,3,10,0,0,5,0,1,0,0,0,1.2,-100,678467,15.79,8.906021038,62.86668969,19.21206634,8.622282786,0.392940144,4.009669501,0.673878347,1.407491063,0.321072232,2.080436061,61.19506071,1.671628975,5.167956245,4.425010034,7.521863712,2.076702663,3.795932463,2.19710475,0.574943299,2.054302275,0.26787131,
Colorado,Greeley,Bhutan,0,0,6,3,0,0,0,0,6,0,1.2,-100,100760,11.21,5.824555192,80.80021245,9.604319731,3.673541648,0.097370983,4.310878994,0,0.079667168,0.699300699,0.300964858,79.68487209,1.115340356,1.611047181,2.257236434,4.576436222,0.849783128,1.256970877,1.115340356,0.433743472,0.867486943,0.097370983,
Colorado,Arvada,Ukraine,1,4,0,0,0,4,0,1,0,0,1,-100,115320,5.25,6.959828071,29.92230121,27.97156555,33.90643082,1.239874359,1.239874359,2.595470326,1.124152753,1.438254257,0.562076376,24.15275252,5.769548686,10.28269135,8.282360721,8.530335593,0.876177881,22.7806249,2.314432138,1.520912548,7.125144652,1.239874359,4.380889403
Colorado,Colorado Springs,Somalia,0,0,0,1,4,0,0,1,0,0,1,-100,450000,7.5,4.897197369,44.30289743,28.0292706,21.25377733,1.516857261,0.903596611,0.58067192,1.768679268,0.713989453,0.820643479,39.82639095,4.476506488,13.69615453,3.611423831,9.696628548,1.001362801,5.593411151,4.734253718,1.309474433,9.554423179,0.648811993,0
Colorado,Denver,Armenia,0,0,0,0,0,0,0,5,0,0,1,-100,678467,15.79,8.906021038,62.86668969,19.21206634,8.622282786,0.392940144,4.009669501,0.673878347,1.407491063,0.321072232,2.080436061,61.19506071,1.671628975,5.167956245,4.425010034,7.521863712,2.076702663,3.795932463,2.19710475,0.574943299,2.054302275,0.26787131,0.074667961
Colorado,Denver,"Korea, North",2,0,2,5,1,0,2,1,1,0,1,-100,678467,15.79,8.906021038,62.86668969,19.21206634,8.622282786,0.392940144,4.009669501,0.673878347,1.407491063,0.321072232,2.080436061,61.19506071,1.671628975,5.167956245,4.425010034,7.521863712,2.076702663,3.795932463,2.19710475,0.574943299,2.054302275,0.26787131,
Colorado,Denver,Uganda,0,1,0,0,2,0,2,0,1,0,1,-100,678467,15.79,8.906021038,62.86668969,19.21206634,8.622282786,0.392940144,4.009669501,0.673878347,1.407491063,0.321072232,2.080436061,61.19506071,1.671628975,5.167956245,4.425010034,7.521863712,2.076702663,3.795932463,2.19710475,0.574943299,2.054302275,0.26787131,
Colorado,Edgewater,Iraq,0,5,0,0,5,0,0,0,0,0,1,-100,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Lakewood,Eritrea,0,0,0,0,0,0,0,0,5,9,1,800,151411,9.14,2.933102153,52.92587776,25.78384626,17.63473486,0.722438954,0.534604826,1.09810721,0.288975582,0.960843809,0.050570727,51.22092183,1.704955931,7.072677359,5.598901893,11.15445745,1.957809565,7.975726051,4.255165439,1.57491692,3.828926456,0.722438954,0
Colorado,Thornton,Syria,0,0,0,0,0,0,0,5,0,0,1,-100,132310,12.83,2.180189735,65.0816098,24.18832125,8.231689352,0.318189853,1.066525249,0,0.459607566,0,0.654056921,64.35095162,0.730658182,5.149961699,4.819987037,13.1930941,0.930999941,5.633138884,0.559778446,0.111955689,1.926816334,0.318189853,0
Colorado,Arvada,Burma,0,0,0,1,3,1,0,0,0,0,0.8,-100,115320,5.25,6.959828071,29.92230121,27.97156555,33.90643082,1.239874359,1.239874359,2.595470326,1.124152753,1.438254257,0.562076376,24.15275252,5.769548686,10.28269135,8.282360721,8.530335593,0.876177881,22.7806249,2.314432138,1.520912548,7.125144652,1.239874359,0.148784923
Colorado,Aurora,Gambia,0,0,0,0,0,0,0,0,4,0,0.8,-100,357323,19.83,12.82970406,54.78062067,24.62778193,7.133885604,0.628007734,5.979480377,1.010457387,0.824171947,0.1693504,3.584583469,53.7969771,0.983643574,5.818597496,6.48894283,9.791275632,2.410420695,4.398876642,1.147348961,0.187696693,1.399963307,0.184874187,
Colorado,Aurora,Nepal,0,0,0,1,0,3,1,0,0,0,0.8,-100,357323,19.83,12.82970406,54.78062067,24.62778193,7.133885604,0.628007734,5.979480377,1.010457387,0.824171947,0.1693504,3.584583469,53.7969771,0.983643574,5.818597496,6.48894283,9.791275632,2.410420695,4.398876642,1.147348961,0.187696693,1.399963307,0.184874187,1.152993974
Colorado,Colorado Springs,Sudan,0,0,0,0,0,0,0,0,4,0,0.8,-100,450000,7.5,4.897197369,44.30289743,28.0292706,21.25377733,1.516857261,0.903596611,0.58067192,1.768679268,0.713989453,0.820643479,39.82639095,4.476506488,13.69615453,3.611423831,9.696628548,1.001362801,5.593411151,4.734253718,1.309474433,9.554423179,0.648811993,0.675475499
Colorado,Commerce City,Ukraine,0,2,0,0,0,0,4,0,0,0,0.8,-100,52905,14,1.188065344,84.33913865,10.3145673,4.158228703,0,0.297016336,0,0,0.05400297,0.837046038,83.78560821,0.553530444,1.188065344,1.998109896,6.48035642,0.648035642,2.538139598,0.391521534,0,1.228567571,0,0.499527474
Colorado,Denver,Sri Lanka (Ceylon),0,3,0,0,2,2,0,0,0,0,0.8,-100,678467,15.79,8.906021038,62.86668969,19.21206634,8.622282786,0.392940144,4.009669501,0.673878347,1.407491063,0.321072232,2.080436061,61.19506071,1.671628975,5.167956245,4.425010034,7.521863712,2.076702663,3.795932463,2.19710475,0.574943299,2.054302275,0.26787131,0.015866942
Colorado,Henderson,Afghanistan,0,0,0,0,4,0,0,0,0,0,0.8,-100,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Lafayette,Burma,0,0,1,1,3,0,0,0,1,0,0.8,-100,27440,9.67,2.072343632,57.68651093,24.34061794,15.71213263,0.188394876,0,0,1.055011304,0,1.017332329,54.29540317,3.391107762,9.90957046,6.103993971,8.100979653,0.226073851,4.483798041,4.144687265,1.017332329,6.066314996,0.188394876,0
Colorado,Lakewood,Sudan,0,0,0,4,0,3,0,0,1,0,0.8,-100,151411,9.14,2.933102153,52.92587776,25.78384626,17.63473486,0.722438954,0.534604826,1.09810721,0.288975582,0.960843809,0.050570727,51.22092183,1.704955931,7.072677359,5.598901893,11.15445745,1.957809565,7.975726051,4.255165439,1.57491692,3.828926456,0.722438954,0.057795116
Colorado,Boulder,Republic of South Sudan,0,0,0,0,0,0,0,3,0,0,0.6,-100,106271,11.19,2.194568233,29.20205163,39.00613806,25.94803666,3.649205415,0.319515681,0,0.403598756,0.706297822,0.571764904,23.66938535,5.532666274,19.11208274,10.50197595,4.34709493,4.868409989,6.793912385,7.29841083,2.892457748,8.963255697,3.649205415,
Colorado,Centennial,Eritrea,0,0,0,0,0,0,3,0,0,0,0.6,-100,108448,9.08,5.646963234,23.49177331,47.7757465,22.14097095,0.944546009,4.113345521,0,1.188299817,0.192971765,0.15234613,17.76355881,5.728214503,20.36359943,16.42291286,7.444647573,3.544586634,9.993906155,6.408693886,0.954702417,4.671947999,0.863294739,0
Colorado,Colorado Springs,Colombia,0,0,0,0,0,0,0,0,3,0,0.6,-100,450000,7.5,4.897197369,44.30289743,28.0292706,21.25377733,1.516857261,0.903596611,0.58067192,1.768679268,0.713989453,0.820643479,39.82639095,4.476506488,13.69615453,3.611423831,9.696628548,1.001362801,5.593411151,4.734253718,1.309474433,9.554423179,0.648811993,1.019138472
Colorado,Colorado Springs,Ethiopia,0,0,0,0,0,0,0,3,0,5,0.6,733.33,450000,7.5,4.897197369,44.30289743,28.0292706,21.25377733,1.516857261,0.903596611,0.58067192,1.768679268,0.713989453,0.820643479,39.82639095,4.476506488,13.69615453,3.611423831,9.696628548,1.001362801,5.593411151,4.734253718,1.309474433,9.554423179,0.648811993,0.411803046
Colorado,Colorado Springs,Pakistan,0,0,0,0,0,0,0,3,0,0,0.6,-100,450000,7.5,4.897197369,44.30289743,28.0292706,21.25377733,1.516857261,0.903596611,0.58067192,1.768679268,0.713989453,0.820643479,39.82639095,4.476506488,13.69615453,3.611423831,9.696628548,1.001362801,5.593411151,4.734253718,1.309474433,9.554423179,0.648811993,0
Colorado,Colorado Springs,Ukraine,0,0,0,0,0,0,0,0,3,0,0.6,-100,450000,7.5,4.897197369,44.30289743,28.0292706,21.25377733,1.516857261,0.903596611,0.58067192,1.768679268,0.713989453,0.820643479,39.82639095,4.476506488,13.69615453,3.611423831,9.696628548,1.001362801,5.593411151,4.734253718,1.309474433,9.554423179,0.648811993,1.054689815
Colorado,Denver,Bangladesh,0,0,0,0,0,2,0,0,1,2,0.6,233.33,678467,15.79,8.906021038,62.86668969,19.21206634,8.622282786,0.392940144,4.009669501,0.673878347,1.407491063,0.321072232,2.080436061,61.19506071,1.671628975,5.167956245,4.425010034,7.521863712,2.076702663,3.795932463,2.19710475,0.574943299,2.054302275,0.26787131,0.028000485
Colorado,Denver,Republic of South Sudan,0,0,0,0,0,0,0,3,0,0,0.6,-100,678467,15.79,8.906021038,62.86668969,19.21206634,8.622282786,0.392940144,4.009669501,0.673878347,1.407491063,0.321072232,2.080436061,61.19506071,1.671628975,5.167956245,4.425010034,7.521863712,2.076702663,3.795932463,2.19710475,0.574943299,2.054302275,0.26787131,
Colorado,El Jebel,El Salvador,0,0,0,0,0,0,0,0,3,0,0.6,-100,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Greeley,Cuba,0,0,0,0,0,3,0,0,0,0,0.6,-100,100760,11.21,5.824555192,80.80021245,9.604319731,3.673541648,0.097370983,4.310878994,0,0.079667168,0.699300699,0.300964858,79.68487209,1.115340356,1.611047181,2.257236434,4.576436222,0.849783128,1.256970877,1.115340356,0.433743472,0.867486943,0.097370983,0.752412145
Colorado,Greeley,Dem. Rep. Congo,0,10,0,0,0,0,0,0,3,20,0.6,3233.33,100760,11.21,5.824555192,80.80021245,9.604319731,3.673541648,0.097370983,4.310878994,0,0.079667168,0.699300699,0.300964858,79.68487209,1.115340356,1.611047181,2.257236434,4.576436222,0.849783128,1.256970877,1.115340356,0.433743472,0.867486943,0.097370983,
Colorado,Snowmass,El Salvador,0,0,0,0,0,0,0,0,3,0,0.6,-100,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Thornton,Eritrea,0,0,0,0,0,0,3,0,0,0,0.6,-100,132310,12.83,2.180189735,65.0816098,24.18832125,8.231689352,0.318189853,1.066525249,0,0.459607566,0,0.654056921,64.35095162,0.730658182,5.149961699,4.819987037,13.1930941,0.930999941,5.633138884,0.559778446,0.111955689,1.926816334,0.318189853,0.106063284
Colorado,Aurora,Iran,0,0,0,5,0,0,2,0,0,0,0.4,-100,357323,19.83,12.82970406,54.78062067,24.62778193,7.133885604,0.628007734,5.979480377,1.010457387,0.824171947,0.1693504,3.584583469,53.7969771,0.983643574,5.818597496,6.48894283,9.791275632,2.410420695,4.398876642,1.147348961,0.187696693,1.399963307,0.184874187,0.36410336
Colorado,Aurora,Rwanda,0,1,0,0,0,0,0,2,0,1,0.4,150,357323,19.83,12.82970406,54.78062067,24.62778193,7.133885604,0.628007734,5.979480377,1.010457387,0.824171947,0.1693504,3.584583469,53.7969771,0.983643574,5.818597496,6.48894283,9.791275632,2.410420695,4.398876642,1.147348961,0.187696693,1.399963307,0.184874187,
Colorado,Denver,Cameroon,0,0,0,0,0,0,0,1,1,2,0.4,400,678467,15.79,8.906021038,62.86668969,19.21206634,8.622282786,0.392940144,4.009669501,0.673878347,1.407491063,0.321072232,2.080436061,61.19506071,1.671628975,5.167956245,4.425010034,7.521863712,2.076702663,3.795932463,2.19710475,0.574943299,2.054302275,0.26787131,0.07653466
Colorado,Denver,Egypt,1,0,0,0,2,0,0,0,0,0,0.4,-100,678467,15.79,8.906021038,62.86668969,19.21206634,8.622282786,0.392940144,4.009669501,0.673878347,1.407491063,0.321072232,2.080436061,61.19506071,1.671628975,5.167956245,4.425010034,7.521863712,2.076702663,3.795932463,2.19710475,0.574943299,2.054302275,0.26787131,0.151202621
Colorado,Denver,Honduras,0,0,0,0,0,0,0,2,0,0,0.4,-100,678467,15.79,8.906021038,62.86668969,19.21206634,8.622282786,0.392940144,4.009669501,0.673878347,1.407491063,0.321072232,2.080436061,61.19506071,1.671628975,5.167956245,4.425010034,7.521863712,2.076702663,3.795932463,2.19710475,0.574943299,2.054302275,0.26787131,1.068685191
Colorado,Denver,Kazakhstan,0,0,0,0,0,0,2,0,0,0,0.4,-100,678467,15.79,8.906021038,62.86668969,19.21206634,8.622282786,0.392940144,4.009669501,0.673878347,1.407491063,0.321072232,2.080436061,61.19506071,1.671628975,5.167956245,4.425010034,7.521863712,2.076702663,3.795932463,2.19710475,0.574943299,2.054302275,0.26787131,0.01866699
Colorado,Fort Morgan,Ethiopia,0,0,0,0,0,0,0,1,1,0,0.4,-100,11251,19.76,20.51282051,73.86414755,3.553756185,2.069275753,0,20.51282051,0,0,0,0,73.86414755,0,2.159244265,0,1.394511921,0,2.069275753,0,0,0,0,7.377417904
Colorado,Glendale,Eritrea,0,1,0,0,0,2,0,0,0,0,0.4,-100,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Glenwood Springs,El Salvador,0,0,0,0,0,0,0,0,2,0,0.4,-100,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Grand Junction,Burma,0,0,0,0,0,0,0,2,0,0,0.4,-100,60882,4.98,2.308707124,62.92875989,18.63456464,14.84168865,1.286279683,0,0,0,1.682058047,0.560686016,60.78496042,2.143799472,7.618733509,1.154353562,9.63060686,0.230870712,6.398416887,4.683377309,0.494722955,3.265171504,1.286279683,1.846965699
Colorado,Greeley,Bangladesh,0,0,0,0,0,0,0,0,2,0,0.4,-100,100760,11.21,5.824555192,80.80021245,9.604319731,3.673541648,0.097370983,4.310878994,0,0.079667168,0.699300699,0.300964858,79.68487209,1.115340356,1.611047181,2.257236434,4.576436222,0.849783128,1.256970877,1.115340356,0.433743472,0.867486943,0.097370983,0
Colorado,Greeley,El Salvador,0,0,0,0,0,0,0,0,2,0,0.4,-100,100760,11.21,5.824555192,80.80021245,9.604319731,3.673541648,0.097370983,4.310878994,0,0.079667168,0.699300699,0.300964858,79.68487209,1.115340356,1.611047181,2.257236434,4.576436222,0.849783128,1.256970877,1.115340356,0.433743472,0.867486943,0.097370983,2.478534124
Colorado,Greeley,Iran,0,0,0,0,0,0,0,2,0,0,0.4,-100,100760,11.21,5.824555192,80.80021245,9.604319731,3.673541648,0.097370983,4.310878994,0,0.079667168,0.699300699,0.300964858,79.68487209,1.115340356,1.611047181,2.257236434,4.576436222,0.849783128,1.256970877,1.115340356,0.433743472,0.867486943,0.097370983,0.584225901
Colorado,Greeley,Kenya,0,0,0,0,0,1,0,0,1,0,0.4,-100,100760,11.21,5.824555192,80.80021245,9.604319731,3.673541648,0.097370983,4.310878994,0,0.079667168,0.699300699,0.300964858,79.68487209,1.115340356,1.611047181,2.257236434,4.576436222,0.849783128,1.256970877,1.115340356,0.433743472,0.867486943,0.097370983,0.026555723
Colorado,Henderson,Ukraine,0,0,0,0,0,0,0,2,0,0,0.4,-100,,,,,,,,,,,,,,,,,,,,,,,,
Colorado,Lakewood,Iran,0,0,0,0,0,0,0,2,0,0,0.4,-100,151411,9.14,2.933102153,52.92587776,25.78384626,17.63473486,0.722438954,0.534604826,1.09810721,0.288975582,0.960843809,0.050570727,51.22092183,1.704955931,7.072677359,5.598901893,11.15445745,1.957809565,7.975726051,4.255165439,1.57491692,3.828926456,0.722438954,0.556277995
Colorado,Westminster,Iran,0,0,0,0,0,2,0,0,0,0,0.4,-100,111895,10.1,2.106008318,45.99592956,36.64277498,14.76860455,0.486682594,0.805238474,0.123882842,0,0,1.176887001,44.37660384,1.619325723,8.132023715,5.663215645,20.84771259,1.999823025,8.751437926,2.167949739,0.778692151,2.94664189,0.336253429,0.353950978
Colorado,Aurora,Georgia,0,0,0,0,0,0,0,1,0,0,0.2,-100,357323,19.83,12.82970406,54.78062067,24.62778193,7.133885604,0.628007734,5.979480377,1.010457387,0.824171947,0.1693504,3.584583469,53.7969771,0.983643574,5.818597496,6.48894283,9.791275632,2.410420695,4.398876642,1.147348961,0.187696693,1.399963307,0.184874187,
Colorado,Aurora,Senegal,0,0,0,0,0,0,0,1,0,0,0.2,-100,357323,19.83,12.82970406,54.78062067,24.62778193,7.133885604,0.628007734,5.979480377,1.010457387,0.824171947,0.1693504,3.584583469,53.7969771,0.983643574,5.818597496,6.48894283,9.791275632,2.410420695,4.398876642,1.147348961,0.187696693,1.399963307,0.184874187,
Colorado,Boulder,Burma,5,0,0,0,0,1,0,0,0,0,0.2,-100,106271,11.19,2.194568233,29.20205163,39.00613806,25.94803666,3.649205415,0.319515681,0,0.403598756,0.706297822,0.571764904,23.66938535,5.532666274,19.11208274,10.50197595,4.34709493,4.868409989,6.793912385,7.29841083,2.892457748,8.963255697,3.649205415,0
Colorado,Broomfield,Iran,0,0,0,0,1,0,0,0,0,0,0.2,-100,64283,9.76,2.279611031,35.43758967,44.54009246,17.31229077,0.430416069,1.068069504,0,0.398533397,0.143472023,0.669536107,28.53499123,6.902598438,11.94006058,12.64147936,16.21233859,3.52303523,5.053403475,5.324406185,1.131834848,5.802646262,0.430416069,0.255061374
Colorado,Colorado Springs,Russia,0,0,5,0,0,0,0,1,0,0,0.2,-100,450000,7.5,4.897197369,44.30289743,28.0292706,21.25377733,1.516857261,0.903596611,0.58067192,1.768679268,0.713989453,0.820643479,39.82639095,4.476506488,13.69615453,3.611423831,9.696628548,1.001362801,5.593411151,4.734253718,1.309474433,9.554423179,0.648811993,1.140605558
Colorado,Colorado Springs,Sri Lanka (Ceylon),0,0,0,0,0,0,1,0,0,0,0.2,-100,450000,7.5,4.897197369,44.30289743,28.0292706,21.25377733,1.516857261,0.903596611,0.58067192,1.768679268,0.713989453,0.820643479,39.82639095,4.476506488,13.69615453,3.611423831,9.696628548,1.001362801,5.593411151,4.734253718,1.309474433,9.554423179,0.648811993,0.03258873
Colorado,Colorado Springs,Syria,0,0,0,0,0,1,0,0,0,0,0.2,-100,450000,7.5,4.897197369,44.30289743,28.0292706,21.25377733,1.516857261,0.903596611,0.58067192,1.768679268,0.713989453,0.820643479,39.82639095,4.476506488,13.69615453,3.611423831,9.696628548,1.001362801,5.593411151,4.734253718,1.309474433,9.554423179,0.648811993,0
Colorado,Denver,Canada,0,0,0,0,1,0,0,0,0,0,0.2,-100,678467,15.79,8.906021038,62.86668969,19.21206634,8.622282786,0.392940144,4.009669501,0.673878347,1.407491063,0.321072232,2.080436061,61.19506071,1.671628975,5.167956245,4.425010034,7.521863712,2.076702663,3.795932463,2.19710475,0.574943299,2.054302275,0.26787131,1.671628975
